gCO2/kwh;Date;Time
380.8705393;08.01.2022;15:45:00
374.057127;08.01.2022;16:00:00
375.3852702;08.01.2022;16:15:00
371.6127338;08.01.2022;16:30:00
365.8130398;08.01.2022;16:45:00
357.7625844;08.01.2022;17:00:00
351.8691921;08.01.2022;17:15:00
348.1296069;08.01.2022;17:30:00
345.071165;08.01.2022;17:45:00
341.2953091;08.01.2022;18:00:00
341.252006;08.01.2022;18:15:00
338.9969669;08.01.2022;18:30:00
331.3812493;08.01.2022;18:45:00
320.1260435;08.01.2022;19:00:00
320.1291513;08.01.2022;19:15:00
316.1522012;08.01.2022;19:30:00
305.5375737;08.01.2022;19:45:00
291.4466351;08.01.2022;20:00:00
289.7834856;08.01.2022;20:15:00
284.6049271;08.01.2022;20:30:00
279.7670935;08.01.2022;20:45:00
272.8549823;08.01.2022;21:00:00
268.0752664;08.01.2022;21:15:00
265.6204775;08.01.2022;21:30:00
265.5018575;08.01.2022;21:45:00
275.1752525;08.01.2022;22:00:00
270.9957627;08.01.2022;22:15:00
263.9753517;08.01.2022;22:30:00
255.0613809;08.01.2022;22:45:00
247.5388401;08.01.2022;23:00:00
242.7804289;08.01.2022;23:15:00
235.7598415;08.01.2022;23:30:00
232.3151566;08.01.2022;23:45:00
231.4006629;09.01.2022;00:00:00
228.9267185;09.01.2022;00:15:00
224.7038587;09.01.2022;00:30:00
224.7336361;09.01.2022;00:45:00
225.1019656;09.01.2022;01:00:00
221.9879903;09.01.2022;01:15:00
224.7049088;09.01.2022;01:30:00
225.4330666;09.01.2022;01:45:00
227.4187666;09.01.2022;02:00:00
223.6060889;09.01.2022;02:15:00
219.2722237;09.01.2022;02:30:00
217.1340149;09.01.2022;02:45:00
212.8540773;09.01.2022;03:00:00
213.3433096;09.01.2022;03:15:00
216.1864675;09.01.2022;03:30:00
221.3924419;09.01.2022;03:45:00
222.5899026;09.01.2022;04:00:00
224.2844495;09.01.2022;04:15:00
225.7262382;09.01.2022;04:30:00
229.4146237;09.01.2022;04:45:00
232.958708;09.01.2022;05:00:00
234.589095;09.01.2022;05:15:00
239.5952273;09.01.2022;05:30:00
240.858888;09.01.2022;05:45:00
246.1442954;09.01.2022;06:00:00
248.5045877;09.01.2022;06:15:00
252.5403316;09.01.2022;06:30:00
257.8542094;09.01.2022;06:45:00
263.7047531;09.01.2022;07:00:00
271.1641659;09.01.2022;07:15:00
279.7107478;09.01.2022;07:30:00
290.8723212;09.01.2022;07:45:00
299.0486848;09.01.2022;08:00:00
309.1722177;09.01.2022;08:15:00
315.9891735;09.01.2022;08:30:00
326.2461683;09.01.2022;08:45:00
338.8127637;09.01.2022;09:00:00
344.7688389;09.01.2022;09:15:00
348.645353;09.01.2022;09:30:00
350.6505106;09.01.2022;09:45:00
360.0267846;09.01.2022;10:00:00
362.2650787;09.01.2022;10:15:00
363.5254116;09.01.2022;10:30:00
363.7931887;09.01.2022;10:45:00
363.9818859;09.01.2022;11:00:00
365.6844286;09.01.2022;11:15:00
365.2923978;09.01.2022;11:30:00
365.973867;09.01.2022;11:45:00
370.3392755;09.01.2022;12:00:00
373.9456654;09.01.2022;12:15:00
373.7931144;09.01.2022;12:30:00
375.4508038;09.01.2022;12:45:00
380.9954432;09.01.2022;13:00:00
385.113145;09.01.2022;13:15:00
389.4671425;09.01.2022;13:30:00
396.8178517;09.01.2022;13:45:00
395.3990416;09.01.2022;14:00:00
403.8068544;09.01.2022;14:15:00
411.4791998;09.01.2022;14:30:00
414.0284968;09.01.2022;14:45:00
420.1411952;09.01.2022;15:00:00
433.1992643;09.01.2022;15:15:00
435.367401;09.01.2022;15:30:00
438.9287711;09.01.2022;15:45:00
442.2152785;09.01.2022;16:00:00
442.5036612;09.01.2022;16:15:00
449.9313703;09.01.2022;16:30:00
452.4938863;09.01.2022;16:45:00
458.0750875;09.01.2022;17:00:00
450.5565972;09.01.2022;17:15:00
448.077948;09.01.2022;17:30:00
450.6305123;09.01.2022;17:45:00
454.9665149;09.01.2022;18:00:00
460.2616287;09.01.2022;18:15:00
464.3966538;09.01.2022;18:30:00
473.5291665;09.01.2022;18:45:00
479.722537;09.01.2022;19:00:00
484.0901841;09.01.2022;19:15:00
488.88463;09.01.2022;19:30:00
494.4625763;09.01.2022;19:45:00
495.6925455;09.01.2022;20:00:00
498.0790589;09.01.2022;20:15:00
499.6949593;09.01.2022;20:30:00
511.6169906;09.01.2022;20:45:00
507.7595477;09.01.2022;21:00:00
512.8167355;09.01.2022;21:15:00
519.2439487;09.01.2022;21:30:00
524.081466;09.01.2022;21:45:00
524.1900249;09.01.2022;22:00:00
530.5575584;09.01.2022;22:15:00
531.8442756;09.01.2022;22:30:00
537.8648492;09.01.2022;22:45:00
539.0805276;09.01.2022;23:00:00
540.3282687;09.01.2022;23:15:00
543.7341563;09.01.2022;23:30:00
542.4373364;09.01.2022;23:45:00
545.5378794;10.01.2022;00:00:00
544.2607846;10.01.2022;00:15:00
541.9630492;10.01.2022;00:30:00
546.450915;10.01.2022;00:45:00
552.7273393;10.01.2022;01:00:00
554.8055043;10.01.2022;01:15:00
559.4389595;10.01.2022;01:30:00
560.0285923;10.01.2022;01:45:00
557.2185931;10.01.2022;02:00:00
559.2339325;10.01.2022;02:15:00
563.0720527;10.01.2022;02:30:00
564.9976885;10.01.2022;02:45:00
564.9581688;10.01.2022;03:00:00
565.8806534;10.01.2022;03:15:00
568.7605155;10.01.2022;03:30:00
566.8967403;10.01.2022;03:45:00
578.5192821;10.01.2022;04:00:00
582.6158868;10.01.2022;04:15:00
585.1807105;10.01.2022;04:30:00
587.6382843;10.01.2022;04:45:00
585.5593899;10.01.2022;05:00:00
589.8106794;10.01.2022;05:15:00
588.7576243;10.01.2022;05:30:00
596.1811017;10.01.2022;05:45:00
593.1202919;10.01.2022;06:00:00
605.7783789;10.01.2022;06:15:00
595.403288;10.01.2022;06:30:00
587.8253176;10.01.2022;06:45:00
595.3185312;10.01.2022;07:00:00
590.9523207;10.01.2022;07:15:00
585.4511958;10.01.2022;07:30:00
581.0321273;10.01.2022;07:45:00
573.2841366;10.01.2022;08:00:00
568.7042158;10.01.2022;08:15:00
563.0215497;10.01.2022;08:30:00
563.9320011;10.01.2022;08:45:00
561.8838366;10.01.2022;09:00:00
561.4847923;10.01.2022;09:15:00
561.2482993;10.01.2022;09:30:00
562.0659422;10.01.2022;09:45:00
565.7734413;10.01.2022;10:00:00
563.0258175;10.01.2022;10:15:00
563.3537069;10.01.2022;10:30:00
560.2304121;10.01.2022;10:45:00
552.9035504;10.01.2022;11:00:00
552.6737662;10.01.2022;11:15:00
549.7238648;10.01.2022;11:30:00
550.3415535;10.01.2022;11:45:00
553.5011196;10.01.2022;12:00:00
554.5942298;10.01.2022;12:15:00
555.1998479;10.01.2022;12:30:00
556.2382008;10.01.2022;12:45:00
557.2250963;10.01.2022;13:00:00
560.2173424;10.01.2022;13:15:00
561.8878643;10.01.2022;13:30:00
569.1892038;10.01.2022;13:45:00
573.3454245;10.01.2022;14:00:00
571.3713238;10.01.2022;14:15:00
575.5152529;10.01.2022;14:30:00
579.9255928;10.01.2022;14:45:00
584.1927626;10.01.2022;15:00:00
587.5841943;10.01.2022;15:15:00
583.1272224;10.01.2022;15:30:00
586.8096443;10.01.2022;15:45:00
596.4425962;10.01.2022;16:00:00
594.2487486;10.01.2022;16:15:00
592.3684909;10.01.2022;16:30:00
587.6921021;10.01.2022;16:45:00
594.8508135;10.01.2022;17:00:00
585.4430218;10.01.2022;17:15:00
585.1082921;10.01.2022;17:30:00
583.0305266;10.01.2022;17:45:00
580.1851944;10.01.2022;18:00:00
579.2742908;10.01.2022;18:15:00
578.556537;10.01.2022;18:30:00
583.4798319;10.01.2022;18:45:00
597.0641537;10.01.2022;19:00:00
602.2065289;10.01.2022;19:15:00
606.4907373;10.01.2022;19:30:00
608.7795514;10.01.2022;19:45:00
587.9520591;10.01.2022;20:00:00
605.4014046;10.01.2022;20:15:00
612.9475106;10.01.2022;20:30:00
613.166089;10.01.2022;20:45:00
602.7811101;10.01.2022;21:00:00
606.32232;10.01.2022;21:15:00
609.4601421;10.01.2022;21:30:00
603.4139722;10.01.2022;21:45:00
606.3500876;10.01.2022;22:00:00
604.8562753;10.01.2022;22:15:00
599.4333672;10.01.2022;22:30:00
592.9782729;10.01.2022;22:45:00
601.7399947;10.01.2022;23:00:00
598.1199238;10.01.2022;23:15:00
588.7903731;10.01.2022;23:30:00
574.8693136;10.01.2022;23:45:00
561.0285761;11.01.2022;00:00:00
552.1844547;11.01.2022;00:15:00
545.7578179;11.01.2022;00:30:00
539.4320051;11.01.2022;00:45:00
546.5928477;11.01.2022;01:00:00
546.5278614;11.01.2022;01:15:00
546.751769;11.01.2022;01:30:00
547.7895796;11.01.2022;01:45:00
549.8061727;11.01.2022;02:00:00
549.6976464;11.01.2022;02:15:00
550.6949057;11.01.2022;02:30:00
550.2476716;11.01.2022;02:45:00
553.6722388;11.01.2022;03:00:00
547.2674209;11.01.2022;03:15:00
547.3400377;11.01.2022;03:30:00
547.4885327;11.01.2022;03:45:00
544.7824546;11.01.2022;04:00:00
543.2753631;11.01.2022;04:15:00
543.9460467;11.01.2022;04:30:00
544.1157694;11.01.2022;04:45:00
538.6943212;11.01.2022;05:00:00
537.9415965;11.01.2022;05:15:00
537.8031561;11.01.2022;05:30:00
539.1636796;11.01.2022;05:45:00
538.277215;11.01.2022;06:00:00
556.4746738;11.01.2022;06:15:00
557.623117;11.01.2022;06:30:00
553.437219;11.01.2022;06:45:00
558.0360098;11.01.2022;07:00:00
552.1215413;11.01.2022;07:15:00
544.6550181;11.01.2022;07:30:00
536.8994739;11.01.2022;07:45:00
525.3832584;11.01.2022;08:00:00
521.7029353;11.01.2022;08:15:00
521.3428504;11.01.2022;08:30:00
520.0963795;11.01.2022;08:45:00
513.7767713;11.01.2022;09:00:00
512.7925499;11.01.2022;09:15:00
511.7226481;11.01.2022;09:30:00
512.7559212;11.01.2022;09:45:00
501.0468907;11.01.2022;10:00:00
499.4205472;11.01.2022;10:15:00
499.687466;11.01.2022;10:30:00
497.0335947;11.01.2022;10:45:00
495.0462078;11.01.2022;11:00:00
489.1888442;11.01.2022;11:15:00
483.4101558;11.01.2022;11:30:00
480.5754238;11.01.2022;11:45:00
483.8633734;11.01.2022;12:00:00
483.2851197;11.01.2022;12:15:00
484.0788026;11.01.2022;12:30:00
487.3449746;11.01.2022;12:45:00
491.413414;11.01.2022;13:00:00
495.5094909;11.01.2022;13:15:00
498.1456331;11.01.2022;13:30:00
499.0741495;11.01.2022;13:45:00
502.5621039;11.01.2022;14:00:00
506.8481946;11.01.2022;14:15:00
508.2875602;11.01.2022;14:30:00
511.1073477;11.01.2022;14:45:00
527.1671689;11.01.2022;15:00:00
524.9711258;11.01.2022;15:15:00
526.286103;11.01.2022;15:30:00
527.1546369;11.01.2022;15:45:00
535.579631;11.01.2022;16:00:00
533.1960985;11.01.2022;16:15:00
529.0238731;11.01.2022;16:30:00
522.6246946;11.01.2022;16:45:00
525.1797883;11.01.2022;17:00:00
516.6825963;11.01.2022;17:15:00
507.0845001;11.01.2022;17:30:00
505.5940015;11.01.2022;17:45:00
502.7228505;11.01.2022;18:00:00
504.824295;11.01.2022;18:15:00
507.6513161;11.01.2022;18:30:00
508.5455376;11.01.2022;18:45:00
514.4128905;11.01.2022;19:00:00
519.7786742;11.01.2022;19:15:00
525.0887207;11.01.2022;19:30:00
527.7592569;11.01.2022;19:45:00
530.870127;11.01.2022;20:00:00
540.1182326;11.01.2022;20:15:00
546.1710599;11.01.2022;20:30:00
546.684174;11.01.2022;20:45:00
548.2010707;11.01.2022;21:00:00
551.8588491;11.01.2022;21:15:00
552.7770096;11.01.2022;21:30:00
555.5276022;11.01.2022;21:45:00
553.0224698;11.01.2022;22:00:00
551.875018;11.01.2022;22:15:00
553.4913198;11.01.2022;22:30:00
553.7868425;11.01.2022;22:45:00
559.1230682;11.01.2022;23:00:00
561.9154162;11.01.2022;23:15:00
560.6481085;11.01.2022;23:30:00
552.687048;11.01.2022;23:45:00
555.4219268;12.01.2022;00:00:00
557.7118502;12.01.2022;00:15:00
550.5048123;12.01.2022;00:30:00
549.4675042;12.01.2022;00:45:00
547.0084852;12.01.2022;01:00:00
548.9285568;12.01.2022;01:15:00
547.7887332;12.01.2022;01:30:00
544.4103147;12.01.2022;01:45:00
539.6280591;12.01.2022;02:00:00
540.1876039;12.01.2022;02:15:00
540.9249484;12.01.2022;02:30:00
542.1199338;12.01.2022;02:45:00
542.3050496;12.01.2022;03:00:00
543.4242874;12.01.2022;03:15:00
543.0201112;12.01.2022;03:30:00
544.1680987;12.01.2022;03:45:00
544.929078;12.01.2022;04:00:00
548.0881124;12.01.2022;04:15:00
550.7286191;12.01.2022;04:30:00
550.7922282;12.01.2022;04:45:00
555.4231759;12.01.2022;05:00:00
563.8094443;12.01.2022;05:15:00
564.76023;12.01.2022;05:30:00
570.6582413;12.01.2022;05:45:00
578.3222952;12.01.2022;06:00:00
585.4336439;12.01.2022;06:15:00
579.0026304;12.01.2022;06:30:00
571.3582069;12.01.2022;06:45:00
576.32225;12.01.2022;07:00:00
561.6196752;12.01.2022;07:15:00
550.5168063;12.01.2022;07:30:00
543.0113072;12.01.2022;07:45:00
541.029824;12.01.2022;08:00:00
537.3118481;12.01.2022;08:15:00
538.1065692;12.01.2022;08:30:00
541.19624;12.01.2022;08:45:00
535.887533;12.01.2022;09:00:00
534.3036889;12.01.2022;09:15:00
534.7038812;12.01.2022;09:30:00
530.9044391;12.01.2022;09:45:00
517.3308562;12.01.2022;10:00:00
520.5925444;12.01.2022;10:15:00
519.3388114;12.01.2022;10:30:00
519.9208715;12.01.2022;10:45:00
509.8933534;12.01.2022;11:00:00
509.9383746;12.01.2022;11:15:00
509.3203116;12.01.2022;11:30:00
507.2192732;12.01.2022;11:45:00
506.9656337;12.01.2022;12:00:00
506.9994727;12.01.2022;12:15:00
503.492406;12.01.2022;12:30:00
501.3153738;12.01.2022;12:45:00
503.0855576;12.01.2022;13:00:00
502.4975123;12.01.2022;13:15:00
502.2498932;12.01.2022;13:30:00
505.0549284;12.01.2022;13:45:00
508.2568639;12.01.2022;14:00:00
511.6946082;12.01.2022;14:15:00
514.6986334;12.01.2022;14:30:00
519.2278721;12.01.2022;14:45:00
518.1217069;12.01.2022;15:00:00
519.3198449;12.01.2022;15:15:00
519.4798235;12.01.2022;15:30:00
521.0144975;12.01.2022;15:45:00
524.0229584;12.01.2022;16:00:00
520.7780253;12.01.2022;16:15:00
515.7696776;12.01.2022;16:30:00
508.5243621;12.01.2022;16:45:00
513.3396672;12.01.2022;17:00:00
503.4070322;12.01.2022;17:15:00
496.3227918;12.01.2022;17:30:00
492.4332079;12.01.2022;17:45:00
489.4566027;12.01.2022;18:00:00
492.8642655;12.01.2022;18:15:00
493.99195;12.01.2022;18:30:00
492.6210219;12.01.2022;18:45:00
490.8848768;12.01.2022;19:00:00
495.4073662;12.01.2022;19:15:00
497.6886775;12.01.2022;19:30:00
498.8431894;12.01.2022;19:45:00
493.861377;12.01.2022;20:00:00
493.4359186;12.01.2022;20:15:00
488.2933648;12.01.2022;20:30:00
483.0861987;12.01.2022;20:45:00
481.8731003;12.01.2022;21:00:00
482.6281533;12.01.2022;21:15:00
485.126665;12.01.2022;21:30:00
482.6132072;12.01.2022;21:45:00
479.7995076;12.01.2022;22:00:00
482.3662506;12.01.2022;22:15:00
485.0781101;12.01.2022;22:30:00
478.2676527;12.01.2022;22:45:00
468.8226192;12.01.2022;23:00:00
469.141746;12.01.2022;23:15:00
467.5716455;12.01.2022;23:30:00
460.2301621;12.01.2022;23:45:00
458.8924264;13.01.2022;00:00:00
456.3825206;13.01.2022;00:15:00
453.1825568;13.01.2022;00:30:00
448.3557446;13.01.2022;00:45:00
446.0269492;13.01.2022;01:00:00
441.2575627;13.01.2022;01:15:00
436.4380739;13.01.2022;01:30:00
427.021169;13.01.2022;01:45:00
422.2007822;13.01.2022;02:00:00
419.7866974;13.01.2022;02:15:00
416.0944861;13.01.2022;02:30:00
414.7128955;13.01.2022;02:45:00
414.7674609;13.01.2022;03:00:00
412.9868313;13.01.2022;03:15:00
411.668665;13.01.2022;03:30:00
410.2330237;13.01.2022;03:45:00
410.6315728;13.01.2022;04:00:00
411.0901486;13.01.2022;04:15:00
412.7664603;13.01.2022;04:30:00
413.142731;13.01.2022;04:45:00
416.8493914;13.01.2022;05:00:00
418.2873166;13.01.2022;05:15:00
423.6261718;13.01.2022;05:30:00
424.7005581;13.01.2022;05:45:00
426.0961103;13.01.2022;06:00:00
431.5446878;13.01.2022;06:15:00
430.1359278;13.01.2022;06:30:00
425.1954398;13.01.2022;06:45:00
423.6533033;13.01.2022;07:00:00
419.3631071;13.01.2022;07:15:00
418.1408394;13.01.2022;07:30:00
415.8092988;13.01.2022;07:45:00
410.5256021;13.01.2022;08:00:00
407.6976968;13.01.2022;08:15:00
409.6462371;13.01.2022;08:30:00
409.1616579;13.01.2022;08:45:00
409.6972358;13.01.2022;09:00:00
407.2524796;13.01.2022;09:15:00
407.7827961;13.01.2022;09:30:00
407.7931243;13.01.2022;09:45:00
406.5308967;13.01.2022;10:00:00
405.1897347;13.01.2022;10:15:00
404.5377444;13.01.2022;10:30:00
402.2166886;13.01.2022;10:45:00
392.1275754;13.01.2022;11:00:00
391.722395;13.01.2022;11:15:00
391.2924723;13.01.2022;11:30:00
390.0545017;13.01.2022;11:45:00
385.2357564;13.01.2022;12:00:00
386.9715941;13.01.2022;12:15:00
387.705151;13.01.2022;12:30:00
386.6539119;13.01.2022;12:45:00
382.7590871;13.01.2022;13:00:00
382.3553294;13.01.2022;13:15:00
382.7549378;13.01.2022;13:30:00
384.3211563;13.01.2022;13:45:00
381.6577532;13.01.2022;14:00:00
384.3266663;13.01.2022;14:15:00
388.1309745;13.01.2022;14:30:00
393.7468953;13.01.2022;14:45:00
397.71524;13.01.2022;15:00:00
402.4839443;13.01.2022;15:15:00
403.2180644;13.01.2022;15:30:00
410.0503212;13.01.2022;15:45:00
411.5734062;13.01.2022;16:00:00
415.3592026;13.01.2022;16:15:00
415.1185135;13.01.2022;16:30:00
410.4880283;13.01.2022;16:45:00
402.1380715;13.01.2022;17:00:00
399.0534855;13.01.2022;17:15:00
397.1075386;13.01.2022;17:30:00
394.7270935;13.01.2022;17:45:00
397.7910277;13.01.2022;18:00:00
398.5917272;13.01.2022;18:15:00
399.2879428;13.01.2022;18:30:00
398.767729;13.01.2022;18:45:00
399.7462043;13.01.2022;19:00:00
405.509754;13.01.2022;19:15:00
409.0162213;13.01.2022;19:30:00
411.5716271;13.01.2022;19:45:00
407.1406428;13.01.2022;20:00:00
406.3957616;13.01.2022;20:15:00
408.4363463;13.01.2022;20:30:00
403.8196145;13.01.2022;20:45:00
402.1806558;13.01.2022;21:00:00
402.5704444;13.01.2022;21:15:00
401.6630269;13.01.2022;21:30:00
399.3667547;13.01.2022;21:45:00
393.9421273;13.01.2022;22:00:00
394.9373041;13.01.2022;22:15:00
385.9188716;13.01.2022;22:30:00
382.4801224;13.01.2022;22:45:00
385.240617;13.01.2022;23:00:00
382.5999638;13.01.2022;23:15:00
379.2148511;13.01.2022;23:30:00
375.2393618;13.01.2022;23:45:00
375.7904643;14.01.2022;00:00:00
379.7050083;14.01.2022;00:15:00
377.3600371;14.01.2022;00:30:00
374.7248882;14.01.2022;00:45:00
373.0629709;14.01.2022;01:00:00
373.4160259;14.01.2022;01:15:00
371.372141;14.01.2022;01:30:00
368.1414658;14.01.2022;01:45:00
364.9472826;14.01.2022;02:00:00
364.0223681;14.01.2022;02:15:00
365.7724958;14.01.2022;02:30:00
364.7407438;14.01.2022;02:45:00
363.3211974;14.01.2022;03:00:00
364.3176933;14.01.2022;03:15:00
365.2869454;14.01.2022;03:30:00
366.6246884;14.01.2022;03:45:00
369.2764865;14.01.2022;04:00:00
370.9593272;14.01.2022;04:15:00
372.9223813;14.01.2022;04:30:00
372.9678475;14.01.2022;04:45:00
376.7035876;14.01.2022;05:00:00
378.5672016;14.01.2022;05:15:00
383.7463379;14.01.2022;05:30:00
388.459782;14.01.2022;05:45:00
390.6455795;14.01.2022;06:00:00
396.7309835;14.01.2022;06:15:00
401.8234588;14.01.2022;06:30:00
403.6761779;14.01.2022;06:45:00
409.9732299;14.01.2022;07:00:00
408.4416135;14.01.2022;07:15:00
404.7821258;14.01.2022;07:30:00
399.7270487;14.01.2022;07:45:00
401.2593549;14.01.2022;08:00:00
399.7316619;14.01.2022;08:15:00
401.6387851;14.01.2022;08:30:00
400.9848216;14.01.2022;08:45:00
400.6052729;14.01.2022;09:00:00
402.0518992;14.01.2022;09:15:00
404.3153223;14.01.2022;09:30:00
401.733138;14.01.2022;09:45:00
396.9588759;14.01.2022;10:00:00
394.8678988;14.01.2022;10:15:00
395.3333613;14.01.2022;10:30:00
392.5037155;14.01.2022;10:45:00
386.2401814;14.01.2022;11:00:00
385.4965453;14.01.2022;11:15:00
385.3768072;14.01.2022;11:30:00
387.1595651;14.01.2022;11:45:00
389.1314542;14.01.2022;12:00:00
389.7869258;14.01.2022;12:15:00
390.6145024;14.01.2022;12:30:00
392.7132896;14.01.2022;12:45:00
397.3155415;14.01.2022;13:00:00
398.5529794;14.01.2022;13:15:00
400.7886755;14.01.2022;13:30:00
402.4593005;14.01.2022;13:45:00
407.0985558;14.01.2022;14:00:00
408.5290984;14.01.2022;14:15:00
414.0597811;14.01.2022;14:30:00
416.1735493;14.01.2022;14:45:00
434.8049029;14.01.2022;15:00:00
441.1443137;14.01.2022;15:15:00
441.8219676;14.01.2022;15:30:00
441.9723759;14.01.2022;15:45:00
458.3995098;14.01.2022;16:00:00
459.4794324;14.01.2022;16:15:00
454.4726681;14.01.2022;16:30:00
454.7257357;14.01.2022;16:45:00
466.3753471;14.01.2022;17:00:00
461.5406723;14.01.2022;17:15:00
464.5143952;14.01.2022;17:30:00
469.0753314;14.01.2022;17:45:00
475.6713139;14.01.2022;18:00:00
480.312751;14.01.2022;18:15:00
482.4812037;14.01.2022;18:30:00
486.5476002;14.01.2022;18:45:00
488.3262668;14.01.2022;19:00:00
497.1090728;14.01.2022;19:15:00
504.3888302;14.01.2022;19:30:00
515.3697822;14.01.2022;19:45:00
517.0834463;14.01.2022;20:00:00
524.0309776;14.01.2022;20:15:00
535.0112952;14.01.2022;20:30:00
541.5607769;14.01.2022;20:45:00
546.6064334;14.01.2022;21:00:00
554.4888073;14.01.2022;21:15:00
558.8170847;14.01.2022;21:30:00
556.3512493;14.01.2022;21:45:00
555.2742891;14.01.2022;22:00:00
568.3727585;14.01.2022;22:15:00
573.7682729;14.01.2022;22:30:00
571.8994874;14.01.2022;22:45:00
565.9413859;14.01.2022;23:00:00
569.8134239;14.01.2022;23:15:00
570.5023689;14.01.2022;23:30:00
567.4132782;14.01.2022;23:45:00
562.0645075;15.01.2022;00:00:00
565.0574415;15.01.2022;00:15:00
564.0823529;15.01.2022;00:30:00
560.4969554;15.01.2022;00:45:00
557.3107359;15.01.2022;01:00:00
559.1280921;15.01.2022;01:15:00
558.4469006;15.01.2022;01:30:00
552.9700961;15.01.2022;01:45:00
552.4068988;15.01.2022;02:00:00
551.091317;15.01.2022;02:15:00
548.739648;15.01.2022;02:30:00
543.4257661;15.01.2022;02:45:00
540.3604696;15.01.2022;03:00:00
542.3787685;15.01.2022;03:15:00
543.0889672;15.01.2022;03:30:00
546.4310539;15.01.2022;03:45:00
552.8630716;15.01.2022;04:00:00
558.450381;15.01.2022;04:15:00
560.4880723;15.01.2022;04:30:00
564.6730934;15.01.2022;04:45:00
567.8798731;15.01.2022;05:00:00
572.8328778;15.01.2022;05:15:00
578.8452663;15.01.2022;05:30:00
579.2856844;15.01.2022;05:45:00
585.1866312;15.01.2022;06:00:00
590.0510054;15.01.2022;06:15:00
592.0679217;15.01.2022;06:30:00
594.3533826;15.01.2022;06:45:00
585.6807311;15.01.2022;07:00:00
591.2962155;15.01.2022;07:15:00
593.5866443;15.01.2022;07:30:00
587.1088805;15.01.2022;07:45:00
587.9802368;15.01.2022;08:00:00
592.1867077;15.01.2022;08:15:00
587.9230405;15.01.2022;08:30:00
583.7217832;15.01.2022;08:45:00
582.4001581;15.01.2022;09:00:00
577.2924349;15.01.2022;09:15:00
571.7313613;15.01.2022;09:30:00
569.2719558;15.01.2022;09:45:00
556.2260394;15.01.2022;10:00:00
554.7785314;15.01.2022;10:15:00
552.8823067;15.01.2022;10:30:00
550.2916559;15.01.2022;10:45:00
539.9918335;15.01.2022;11:00:00
539.4086605;15.01.2022;11:15:00
535.3583945;15.01.2022;11:30:00
538.4093625;15.01.2022;11:45:00
531.1028333;15.01.2022;12:00:00
536.8747215;15.01.2022;12:15:00
541.8713789;15.01.2022;12:30:00
547.8421289;15.01.2022;12:45:00
540.7217742;15.01.2022;13:00:00
544.9518705;15.01.2022;13:15:00
549.6071239;15.01.2022;13:30:00
553.0715671;15.01.2022;13:45:00
559.6990178;15.01.2022;14:00:00
563.1262982;15.01.2022;14:15:00
569.1610297;15.01.2022;14:30:00
571.6803533;15.01.2022;14:45:00
583.7658403;15.01.2022;15:00:00
586.5517962;15.01.2022;15:15:00
589.118874;15.01.2022;15:30:00
587.4970846;15.01.2022;15:45:00
594.103066;15.01.2022;16:00:00
595.3768245;15.01.2022;16:15:00
593.5627222;15.01.2022;16:30:00
